date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1990-06-04,61.0,14.209499,8.409499,11.147,14.085056,6.212388,9.674188,0,0,10.8,10.8,0.0,18.0,12.879752,29.88,153.93756,21.29,2.8926382
1990-06-05,51.0,15.5595,7.4595,12.372001,15.412533,5.6066074,11.343829,0,0,1.2,1.2,0.0,8.0,7.42159,19.8,110.80124,23.63,3.5400343
1990-06-06,63.0,14.2595,10.659499,12.490749,13.63891,8.910417,11.192512,0,0,23.4,23.4,0.0,21.0,12.6462,29.16,140.71062,7.23,1.2612457
1990-06-07,53.0,14.159499,9.1095,11.911582,13.527786,7.2208786,10.424402,0,0,3.4999998,3.4999998,0.0,14.0,13.849476,31.68,168.16182,15.39,2.2013805
1990-06-08,61.0,15.0595,10.409499,12.711581,14.417017,8.779892,11.591954,0,0,7.8,7.8,0.0,19.0,11.966954,25.919998,98.03013,9.26,1.6003556
1990-06-09,61.0,16.1595,10.209499,13.067832,16.143385,9.633146,12.794472,0,0,13.599999,13.599999,0.0,16.0,15.629971,27.72,218.86777,9.58,1.6397432
1990-06-10,61.0,11.2595,8.709499,9.8011675,9.313974,6.055456,7.113329,0,0,17.599997,17.599997,0.0,24.0,19.296133,43.92,191.20802,9.87,1.3317074
1990-06-11,53.0,15.709499,9.2595,12.367833,12.454874,6.2038383,9.188866,0,0,2.9,2.9,0.0,8.0,20.111729,41.399998,213.10191,22.68,3.5763185
1990-06-12,51.0,14.8595,10.5595,12.601166,12.17646,8.3241205,10.435159,0,0,0.70000005,0.70000005,0.0,4.0,14.707222,35.64,219.23091,15.3,2.57082
1990-06-13,3.0,17.9095,10.3095,13.597,17.491772,9.045427,12.977298,0,0,0.0,0.0,0.0,0.0,8.14587,20.880001,198.36539,20.74,3.188556
1990-06-14,1.0,21.8595,11.659499,17.292831,22.577328,11.103857,17.493837,0,0,0.0,0.0,0.0,0.0,11.013882,24.119999,211.30403,28.49,4.7178864
1990-06-15,2.0,20.3095,12.2595,16.707417,20.544489,11.793913,16.477898,0,0,0.0,0.0,0.0,0.0,13.039754,28.44,165.35365,28.32,4.500214
1990-06-16,51.0,15.159499,11.6095,13.576165,14.058342,10.476249,12.374126,0,0,0.4,0.4,0.0,4.0,14.618837,32.039997,169.17377,14.94,2.3000107
1990-06-17,3.0,18.0595,12.7595,15.430332,18.056334,12.584991,15.075082,0,0,0.0,0.0,0.0,0.0,10.00256,22.319998,203.96246,22.83,3.6016777
1990-06-18,3.0,18.7595,11.8095,15.661583,18.147896,11.089519,15.11993,0,0,0.0,0.0,0.0,0.0,14.264361,27.0,173.11469,21.57,3.4312072
1990-06-19,51.0,17.459501,12.909499,15.0345,16.163969,11.659484,14.025422,0,0,1.4000001,1.4000001,0.0,5.0,18.391735,36.719997,172.26466,13.53,2.2106516
1990-06-20,3.0,20.3595,12.8095,16.697,21.257748,12.782803,17.056944,0,0,0.0,0.0,0.0,0.0,9.3669195,23.039999,228.19603,24.69,4.0352736
1990-06-21,0.0,26.1095,11.6095,20.488667,28.58012,10.9749365,21.66632,0,0,0.0,0.0,0.0,0.0,10.630672,21.24,332.7306,30.46,5.5585356
1990-06-22,53.0,27.3595,15.9595,21.265749,29.498444,14.865587,21.913656,0,0,1.3,1.3,0.0,3.0,16.923828,36.0,179.3471,24.84,4.9101224
1990-06-23,51.0,18.4095,12.659499,15.644916,18.772953,11.555424,14.966362,0,0,0.2,0.2,0.0,1.0,13.905509,30.599998,177.5195,29.4,4.4692764
1990-06-24,51.0,19.8595,11.659499,15.988669,20.244257,10.476831,15.583698,0,0,0.1,0.1,0.0,1.0,11.298495,25.56,174.77345,27.31,4.3666177
1990-06-25,3.0,18.0595,12.409499,15.369918,17.340763,11.539871,14.540275,0,0,0.0,0.0,0.0,0.0,9.793058,27.359999,172.68538,18.08,3.0293448
1990-06-26,2.0,17.8095,10.6095,14.705333,17.250118,9.914797,13.849567,0,0,0.0,0.0,0.0,0.0,9.255571,24.119999,171.45613,25.64,3.9275517
1990-06-27,55.0,19.6595,11.3095,15.474083,20.569836,10.425396,15.056617,0,0,3.3999999,3.3999999,0.0,7.0,11.709688,30.960001,174.67906,21.09,3.5480728
1990-06-28,55.0,18.3595,13.2595,15.484501,19.303846,13.210524,15.767507,0,0,6.6999993,6.6999993,0.0,15.0,7.8954163,25.56,130.49667,14.48,2.3890622
1990-06-29,53.0,21.9095,14.3095,17.815748,24.576656,14.383841,18.856308,0,0,0.9,0.9,0.0,3.0,10.514218,24.119999,197.74472,24.66,4.1840706
1990-06-30,61.0,17.9095,13.6095,15.607417,17.920113,13.241304,15.477262,0,0,6.499999,6.499999,0.0,14.0,12.620554,30.599998,188.51714,12.51,2.0746794
1990-07-01,51.0,18.8595,12.909499,15.9845,18.966692,12.974501,15.777412,0,0,0.1,0.1,0.0,1.0,9.422101,24.48,194.21213,17.42,3.0156906
1990-07-02,53.0,15.3595,11.659499,13.651165,14.113127,10.308256,12.699132,0,0,7.8,7.8,0.0,18.0,16.595179,33.839996,184.66138,9.91,1.5829266
1990-07-03,3.0,18.7595,10.1095,14.824084,18.899954,8.556185,14.321594,0,0,0.0,0.0,0.0,0.0,9.290511,18.359999,215.3113,26.85,4.2521396
1990-07-04,51.0,24.6095,12.8095,19.440748,26.61382,12.596598,20.18564,0,0,0.5,0.5,0.0,2.0,8.12197,16.919998,289.95383,27.86,5.117449
1990-07-05,61.0,19.2595,14.8095,17.057419,20.09549,14.769583,17.468172,0,0,12.9,12.9,0.0,18.0,11.183201,20.519999,199.87784,16.9,2.7951913
1990-07-06,61.0,16.9095,14.0595,15.507416,16.151188,12.819553,14.736347,0,0,13.4,13.4,0.0,13.0,17.339897,34.56,184.3555,14.16,2.2236013
1990-07-07,3.0,20.5595,14.2595,17.049082,21.26785,14.159534,17.450027,0,0,0.0,0.0,0.0,0.0,8.4963045,14.04,222.66266,21.65,3.6485536
1990-07-08,1.0,23.4095,13.209499,19.124084,25.282452,13.366152,20.262457,0,0,0.0,0.0,0.0,0.0,7.5942082,19.44,228.08492,28.13,4.8847923
1990-07-09,1.0,23.709501,15.6095,20.101168,26.077602,15.967545,21.304945,0,0,0.0,0.0,0.0,0.0,7.729527,19.44,203.47351,29.65,5.1375804
1990-07-10,1.0,25.8095,14.5595,21.030333,28.789616,14.960196,22.812986,0,0,0.0,0.0,0.0,0.0,8.647496,18.72,275.84714,29.93,5.378857
1990-07-11,1.0,29.6095,15.0095,23.153246,32.735107,15.770142,25.336403,0,0,0.0,0.0,0.0,0.0,8.766573,18.72,295.37772,29.44,5.764922
1990-07-12,0.0,28.1095,19.1595,23.865751,30.05206,19.915503,25.291946,0,0,0.0,0.0,0.0,0.0,13.363711,27.72,180.11058,29.34,5.8999925
1990-07-13,0.0,23.8095,16.4095,20.494919,25.67993,17.78297,21.71376,0,0,0.0,0.0,0.0,0.0,9.746631,23.4,237.20912,29.63,5.131386
1990-07-14,0.0,25.5595,14.0595,21.011583,26.957232,14.3986,22.109047,0,0,0.0,0.0,0.0,0.0,10.464798,24.48,266.52567,28.81,5.219263
1990-07-15,1.0,25.0095,15.6095,20.438665,26.186974,16.52194,21.258425,0,0,0.0,0.0,0.0,0.0,11.298495,23.759998,216.09834,29.39,5.3732157
1990-07-16,0.0,20.7595,14.409499,17.369917,20.744312,13.995731,16.901428,0,0,0.0,0.0,0.0,0.0,10.144082,24.119999,211.48094,28.44,4.6865053
1990-07-17,1.0,22.0595,13.0095,18.336584,22.44951,12.925205,18.279202,0,0,0.0,0.0,0.0,0.0,8.287822,21.24,215.93355,28.05,4.7818317
1990-07-18,0.0,23.709501,15.209499,19.922003,24.061487,15.76886,20.026514,0,0,0.0,0.0,0.0,0.0,8.707238,23.039999,236.41098,29.48,5.170659
1990-07-19,0.0,25.9095,13.709499,20.984499,27.492073,13.421965,21.44026,0,0,0.0,0.0,0.0,0.0,13.049689,27.359999,321.0915,28.85,5.441275
1990-07-20,0.0,29.5595,17.4095,24.057417,31.535324,17.481411,24.70977,0,0,0.0,0.0,0.0,0.0,10.137692,29.519999,330.17294,29.16,5.9408975
1990-07-21,0.0,30.959501,16.5095,25.328253,32.87426,17.267118,26.521353,0,0,0.0,0.0,0.0,0.0,7.0911775,18.0,234.88127,28.9,5.895147
1990-07-22,2.0,28.7595,16.709501,23.159498,30.452847,17.117216,23.469538,0,0,0.0,0.0,0.0,0.0,15.124284,28.44,168.86035,27.61,6.012395
1990-07-23,2.0,20.5095,15.2595,17.942833,19.610386,14.644775,17.036093,0,0,0.0,0.0,0.0,0.0,14.830076,36.0,167.25212,24.85,4.31623
1990-07-24,3.0,19.5595,14.0595,16.97825,18.645182,13.981798,16.498487,0,0,0.0,0.0,0.0,0.0,11.885453,30.239998,169.4127,18.31,3.139661
1990-07-25,51.0,19.8595,14.959499,17.232418,19.328133,15.186228,16.837355,0,0,0.2,0.2,0.0,2.0,16.039202,35.64,183.0992,14.12,2.6575093
1990-07-26,51.0,19.6095,14.6095,16.832418,19.092022,14.168158,16.439594,0,0,1.7000002,1.7000002,0.0,14.0,11.928989,27.0,175.86655,15.56,2.712102
1990-07-27,3.0,21.709501,14.159499,18.117834,22.665512,14.824963,18.594545,0,0,0.0,0.0,0.0,0.0,9.585739,22.319998,218.14297,22.32,3.8104258
1990-07-28,0.0,26.6595,15.159499,21.499083,27.68034,15.661087,22.612635,0,0,0.0,0.0,0.0,0.0,10.853866,24.48,281.3516,26.58,4.9492903
1990-07-29,0.0,30.0595,15.9595,24.22825,31.875572,17.072353,25.815828,0,0,0.0,0.0,0.0,0.0,8.311245,18.359999,263.77914,26.49,5.293551
1990-07-30,0.0,30.3095,18.3595,24.851168,32.641483,19.756254,26.077291,0,0,0.0,0.0,0.0,0.0,10.787993,23.759998,187.60675,26.63,5.6666203
1990-07-31,2.0,23.5095,17.2595,20.315748,24.586945,17.087446,20.534256,0,0,0.0,0.0,0.0,0.0,14.494192,31.319998,175.40889,26.43,4.803247
1990-08-01,3.0,20.5595,15.0595,17.726168,19.853958,14.984531,17.2524,0,0,0.0,0.0,0.0,0.0,14.081478,30.960001,172.9779,18.97,3.3735628
1990-08-02,1.0,21.3595,13.659499,17.538668,21.139324,13.259878,17.146793,0,0,0.0,0.0,0.0,0.0,12.413476,23.039999,168.90399,23.49,3.989014
1990-08-03,0.0,25.0095,14.209499,20.069918,25.714907,14.5566025,20.983368,0,0,0.0,0.0,0.0,0.0,8.311245,20.519999,231.7756,25.7,4.5686994
1990-08-04,1.0,30.1595,16.5595,24.192835,32.16127,17.469809,25.795328,0,0,0.0,0.0,0.0,0.0,5.771239,15.84,324.2932,26.69,5.216017
1990-08-05,1.0,26.8095,19.209501,23.457415,27.615063,18.5224,23.911217,0,0,0.0,0.0,0.0,0.0,13.138765,31.319998,177.68164,23.5,5.0774846
1990-08-06,1.0,22.9095,14.409499,19.228249,23.751087,13.982317,19.134933,0,0,0.0,0.0,0.0,0.0,11.304229,28.08,184.95535,25.07,4.379263
1990-08-07,0.0,25.7595,16.1595,21.305334,25.748268,16.314571,21.480253,0,0,0.0,0.0,0.0,0.0,7.342588,21.599998,208.1196,26.84,4.985488
1990-08-08,1.0,27.3595,15.6095,22.159498,28.234097,16.001953,22.462633,0,0,0.0,0.0,0.0,0.0,8.891343,20.16,210.5152,25.52,5.0054426
1990-08-09,0.0,28.5595,16.3095,22.590752,29.668945,16.50971,23.256834,0,0,0.0,0.0,0.0,0.0,9.19939,21.96,196.22926,26.3,5.212122
1990-08-10,2.0,30.6595,17.959501,24.792831,31.969067,19.256414,26.291826,0,0,0.0,0.0,0.0,0.0,7.42159,32.760002,226.84761,21.45,4.614307
1990-08-11,51.0,31.5095,20.8095,26.157417,33.591022,22.725716,28.077692,0,0,0.1,0.1,0.0,1.0,7.10031,23.4,75.17347,22.45,4.620045
1990-08-12,1.0,29.709501,20.1595,24.963663,32.051517,19.562513,25.91806,0,0,0.0,0.0,0.0,0.0,15.158522,28.44,175.48276,23.86,5.4291706
1990-08-13,2.0,22.209501,16.1095,19.078253,21.925076,15.663801,18.482416,0,0,0.0,0.0,0.0,0.0,15.273505,32.760002,175.32336,20.09,3.846789
1990-08-14,2.0,22.6595,15.0595,18.921999,22.898918,14.961836,18.681288,0,0,0.0,0.0,0.0,0.0,8.557102,24.48,173.50768,23.73,4.2610574
1990-08-15,2.0,21.209501,15.3595,18.326166,20.806234,15.136719,18.027803,0,0,0.0,0.0,0.0,0.0,12.783802,31.68,179.56346,18.73,3.34397
1990-08-16,51.0,21.1095,16.459501,18.296999,21.989958,16.526823,18.730759,0,0,0.6,0.6,0.0,3.0,9.339208,25.199999,189.93503,15.99,2.852014
1990-08-17,53.0,22.9095,15.5095,19.528252,23.361439,16.279062,19.981392,0,0,1.4000001,1.4000001,0.0,5.0,10.137692,30.239998,176.4088,20.74,3.7853987
1990-08-18,53.0,18.8595,15.3095,17.380331,19.32491,15.996426,17.934622,0,0,2.5,2.5,0.0,8.0,10.8955765,22.319998,179.7304,10.18,1.8171188
1990-08-19,3.0,22.209501,14.709499,18.46575,23.235722,15.326391,19.256876,0,0,0.0,0.0,0.0,0.0,10.948973,22.319998,201.9575,18.79,3.3350174
1990-08-20,1.0,23.6095,15.459499,19.772,25.134796,16.4631,20.896704,0,0,0.0,0.0,0.0,0.0,8.669949,22.319998,181.86475,19.88,3.6126192
1990-08-21,53.0,21.1095,16.709501,18.680334,20.976393,16.449493,19.148375,0,0,4.2,4.2,0.0,10.0,16.215992,36.0,169.58032,10.8,2.06129
1990-08-22,53.0,19.3595,15.0595,16.822,19.128004,13.969942,15.8992605,0,0,2.7,2.7,0.0,13.0,17.76081,36.719997,190.83301,16.64,2.8570137
1990-08-23,1.0,18.0095,12.7595,15.353249,16.753338,12.217909,14.51421,0,0,0.0,0.0,0.0,0.0,7.072878,21.24,202.12054,19.08,3.0858068
1990-08-24,1.0,19.0595,11.7595,15.86575,19.300804,11.026896,15.300321,0,0,0.0,0.0,0.0,0.0,9.957108,24.84,199.00609,20.86,3.3782625
1990-08-25,55.0,16.459501,12.0595,14.4990835,16.447075,11.228108,13.947385,0,0,5.0,5.0,0.0,10.0,10.853866,26.28,140.71062,14.39,2.201042
1990-08-26,2.0,20.9095,10.2595,16.780334,21.360468,9.226962,16.608963,0,0,0.0,0.0,0.0,0.0,7.2359104,18.359999,338.6664,22.19,3.642098
1990-08-27,0.0,23.0595,12.1095,18.436583,23.548056,11.620471,18.215565,0,0,0.0,0.0,0.0,0.0,7.10031,16.919998,265.36453,22.14,3.9500756
1990-08-28,1.0,24.8595,14.209499,19.953249,25.259398,13.752979,20.0269,0,0,0.0,0.0,0.0,0.0,7.2805495,16.56,315.5561,22.54,4.066094
1990-08-29,55.0,19.5595,14.2595,16.690748,20.201918,13.88098,16.761263,0,0,5.9,5.9,0.0,10.0,10.636766,23.759998,159.82925,6.93,1.3481038
1990-08-30,63.0,17.6595,13.709499,15.051166,17.488916,12.468639,14.31041,0,0,22.3,22.3,0.0,23.0,18.782204,36.719997,167.641,11.49,1.7264553
1990-08-31,61.0,17.709501,13.209499,15.324082,17.696991,12.389439,15.073189,0,0,5.2,5.2,0.0,9.0,16.56,33.48,163.85555,14.64,2.1646042
1990-09-01,3.0,18.4095,13.209499,15.955333,18.988157,13.328938,16.22339,0,0,0.0,0.0,0.0,0.0,7.968939,22.319998,178.39401,15.61,2.468211
1990-09-02,2.0,19.2595,11.0595,15.336585,19.759377,10.927702,15.30264,0,0,0.0,0.0,0.0,0.0,7.2359104,20.519999,293.32138,19.41,3.0642302
1990-09-03,1.0,22.6595,11.7595,17.290749,22.851767,11.173339,16.940529,0,0,0.0,0.0,0.0,0.0,14.113652,28.08,328.38565,21.34,3.741873
1990-09-04,0.0,24.1595,14.959499,19.415749,24.445053,14.0995655,19.35859,0,0,0.0,0.0,0.0,0.0,11.525623,24.48,333.48746,21.63,4.009244
1990-09-05,0.0,24.1595,14.8595,19.699083,25.538427,15.576948,20.43935,0,0,0.0,0.0,0.0,0.0,6.4096174,13.679999,182.83093,21.32,3.7723868
1990-09-06,0.0,25.0595,13.159499,19.349085,26.069046,13.003178,19.996033,0,0,0.0,0.0,0.0,0.0,7.5685663,15.84,265.54446,20.92,3.7400384
1990-09-07,51.0,25.4095,13.5595,19.64075,26.20844,13.567202,19.978403,0,0,0.2,0.2,0.0,2.0,13.138765,20.519999,182.2545,19.67,3.7722223
1990-09-08,2.0,20.6095,13.959499,17.0095,21.157276,14.4547825,17.454424,0,0,0.0,0.0,0.0,0.0,8.427383,21.24,181.97488,18.12,2.911608
1990-09-09,3.0,20.5095,13.5095,16.653252,21.182598,13.886095,17.345442,0,0,0.0,0.0,0.0,0.0,7.42159,18.0,209.48883,16.87,2.711401
1990-09-10,3.0,22.4095,11.459499,17.111586,23.6608,11.346756,17.890768,0,0,0.0,0.0,0.0,0.0,7.342588,18.72,301.16507,19.7,3.2196946
1990-09-11,2.0,21.1595,11.1095,16.957415,22.159805,11.050434,17.352896,0,0,0.0,0.0,0.0,0.0,10.587917,23.759998,167.85976,19.59,3.1728544
1990-09-12,3.0,16.959501,13.709499,15.219914,16.468222,13.116579,14.872142,0,0,0.0,0.0,0.0,0.0,10.086427,25.919998,175.86185,8.99,1.581121
1990-09-13,1.0,21.6595,11.3095,16.897,22.589909,10.771923,17.072393,0,0,0.0,0.0,0.0,0.0,12.096214,19.44,337.57407,19.49,3.225452
1990-09-14,0.0,24.459501,14.0595,19.013666,25.112034,13.8123,18.962788,0,0,0.0,0.0,0.0,0.0,10.829959,22.68,213.3886,19.47,3.6673198
1990-09-15,55.0,16.8595,13.5595,15.226165,17.209116,12.936014,15.043549,0,0,6.700001,6.700001,0.0,14.0,14.408997,25.919998,174.42052,9.29,1.4731401
1990-09-16,53.0,17.2595,13.3595,14.9261675,16.86432,11.951727,14.048604,0,0,5.0999994,5.0999994,0.0,15.0,18.733839,35.64,174.38615,11.19,1.6968421
1990-09-17,3.0,18.9095,10.959499,15.430332,19.015457,10.654461,15.650006,0,0,0.0,0.0,0.0,0.0,6.151683,15.119999,130.42593,16.1,2.5020773
1990-09-18,1.0,20.4095,9.659499,15.64075,21.125257,9.180546,15.815201,0,0,0.0,0.0,0.0,0.0,7.2805495,18.359999,238.73639,17.05,2.7431793
1990-09-19,3.0,18.959501,11.959499,15.411583,18.640089,12.037653,15.503169,0,0,0.0,0.0,0.0,0.0,11.841756,25.199999,295.53528,15.66,2.4344792
1990-09-20,3.0,21.3095,10.209499,16.37825,21.49197,9.387222,16.401361,0,0,0.0,0.0,0.0,0.0,9.693296,19.8,321.7661,17.46,2.8589826
1990-09-21,0.0,24.8595,12.1095,18.605333,25.058018,11.535836,18.675508,0,0,0.0,0.0,0.0,0.0,12.24,21.96,346.68127,17.57,3.3075616
1990-09-22,0.0,27.6095,15.809499,21.1345,29.062275,15.440554,22.03917,0,0,0.0,0.0,0.0,0.0,8.669949,18.0,43.636143,17.24,3.1748176
1990-09-23,1.0,21.959501,13.209499,18.24075,22.512066,13.170256,18.433332,0,0,0.0,0.0,0.0,0.0,9.028754,20.880001,167.98853,17.05,2.8272235
1990-09-24,2.0,20.209501,10.909499,15.886581,21.012499,10.717158,16.28475,0,0,0.0,0.0,0.0,0.0,7.2,17.28,175.51546,16.65,2.5813742
1990-09-25,3.0,17.6095,12.0095,14.726166,17.763988,11.729368,14.913914,0,0,0.0,0.0,0.0,0.0,6.638072,15.4800005,220.20572,12.23,1.836271
1990-09-26,3.0,19.1595,13.909499,16.074083,19.12487,14.512367,16.57089,0,0,0.0,0.0,0.0,0.0,7.127636,18.0,234.67816,14.62,2.2281423
1990-09-27,3.0,20.6595,12.2595,16.444918,21.188112,12.1044445,16.892832,0,0,0.0,0.0,0.0,0.0,6.489992,16.56,271.86255,15.35,2.393644
1990-09-28,2.0,20.4095,11.459499,16.294914,20.614048,10.852583,16.487257,0,0,0.0,0.0,0.0,0.0,7.628263,18.359999,160.7872,12.36,2.0456145
1990-09-29,51.0,17.959501,11.7595,14.911582,17.028755,11.017737,14.293068,0,0,0.2,0.2,0.0,1.0,8.707238,22.319998,236.38913,12.64,1.9882039
1990-09-30,51.0,16.6595,7.7095,13.049083,15.498571,5.926752,11.933484,0,0,0.2,0.2,0.0,1.0,7.8954163,17.28,349.17154,13.85,2.0375643
1990-10-01,61.0,15.3095,10.709499,12.82825,11.967308,7.881711,10.270463,0,0,7.2000003,7.2000003,0.0,8.0,20.898613,44.639996,211.2293,9.12,1.8298709
1990-10-02,55.0,12.8095,8.5595,10.644916,10.239465,6.513774,8.328555,0,0,3.5,3.5,0.0,6.0,12.218805,25.919998,218.4267,7.2,1.3478671
1990-10-03,63.0,13.659499,7.9595,10.538666,10.864761,5.689433,8.457873,0,0,27.500002,27.500002,0.0,24.0,27.595823,63.72,158.07726,2.28,0.41630772
1990-10-04,63.0,13.5095,8.5095,11.413666,10.776679,6.0700636,8.940841,0,0,28.899998,28.899998,0.0,23.0,29.738703,64.079994,198.90724,1.41,0.3593775
1990-10-05,53.0,11.459499,7.4095,9.157416,9.2147665,5.0960894,6.8919487,0,0,0.70000005,0.70000005,0.0,2.0,11.681987,23.759998,232.54686,11.68,1.5600845
1990-10-06,51.0,10.409499,7.1595,8.632416,8.40027,5.483613,6.8811374,0,0,0.3,0.3,0.0,2.0,4.896529,18.0,46.735653,11.2,1.376739
1990-10-07,3.0,9.8595,4.9095,8.086583,8.524365,2.5592313,6.1793246,0,0,0.0,0.0,0.0,0.0,6.28713,16.919998,124.303535,7.56,1.0099473
1990-10-08,3.0,11.959499,8.5095,10.122001,10.8738365,7.08014,8.809957,0,0,0.0,0.0,0.0,0.0,4.6938257,14.759999,126.565216,8.34,1.186087
1990-10-09,63.0,11.209499,9.3095,10.1970005,8.736265,6.361372,8.022237,0,0,14.2,14.2,0.0,11.0,21.626984,40.68,169.9083,1.53,0.36949918
1990-10-10,3.0,11.3595,6.8595,8.963667,9.1802025,4.8441067,6.8134727,0,0,0.0,0.0,0.0,0.0,13.53236,28.8,239.00708,11.29,1.5139335
1990-10-11,61.0,8.8595,5.8595,7.071999,6.125677,2.8802161,4.4658303,0,0,11.799998,11.799998,0.0,10.0,14.264361,29.519999,97.65759,3.49,0.631395
1990-10-12,53.0,12.1095,7.3595,9.497,8.940218,3.8797703,6.0733495,0,0,3.2,3.2,0.0,11.0,20.275383,41.760002,212.09927,7.66,1.3286017
1990-10-13,3.0,11.1095,6.8095,8.611583,7.961526,3.9632978,5.8244176,0,0,0.0,0.0,0.0,0.0,15.124284,32.039997,228.3736,9.96,1.4073199
1990-10-14,61.0,7.7595,5.9095,6.857418,6.0792913,2.4798903,4.3599854,0,0,14.100001,14.100001,0.0,20.0,15.30741,33.12,69.92081,3.15,0.52263045
1990-10-15,55.0,9.459499,6.5095,8.017833,7.6562986,4.338873,5.9249816,0,0,2.8,2.8,0.0,6.0,7.9932976,20.880001,286.829,4.35,0.7098471
1990-10-16,51.0,9.409499,5.9095,7.2740836,6.836487,3.467391,4.8102555,0,0,0.1,0.1,0.0,1.0,9.47012,25.56,228.62556,9.91,1.2114651
1990-10-17,61.0,7.7595,6.1095,6.5199165,4.1313906,2.228611,3.262188,0,0,10.899999,10.899999,0.0,12.0,16.954432,36.0,95.97247,1.61,0.57128596
1990-10-18,61.0,10.8595,6.8095,8.549083,8.389069,3.726941,6.0194893,0,0,15.3,15.3,0.0,18.0,16.676977,36.0,190.86491,7.57,0.9589085
1990-10-19,51.0,9.1095,5.3595,6.897,6.647807,3.137969,4.5053024,0,0,0.2,0.2,0.0,2.0,9.693296,22.68,215.64865,8.79,1.0528122
1990-10-20,61.0,8.709499,3.9095001,6.25325,6.168091,1.1211576,3.5016406,0,0,6.0,6.0,0.0,8.0,17.294992,34.2,83.88826,5.76,0.8429578
1990-10-21,63.0,10.959499,6.0595,8.36575,8.88326,2.6276178,5.687137,0,0,21.199997,21.199997,0.0,18.0,17.917007,46.079998,184.77277,4.83,0.69797903
1990-10-22,51.0,9.2595,5.7595,7.542833,7.256732,3.0226803,5.2820144,0,0,1.0,1.0,0.0,6.0,10.630672,18.72,175.91441,6.31,0.80742913
1990-10-23,51.0,11.959499,6.6095,8.855334,10.214255,4.013788,6.4581723,0,0,0.6,0.6,0.0,2.0,10.829959,23.039999,61.01,6.85,1.0678271
1990-10-24,55.0,11.8595,8.909499,10.399083,9.97431,6.3169193,8.3193865,0,0,4.7999997,4.7999997,0.0,13.0,15.990646,28.08,128.32434,4.49,0.6641452
1990-10-25,61.0,12.5595,8.459499,11.024083,10.243343,5.982854,7.8603997,0,0,16.9,16.9,0.0,20.0,32.587456,64.079994,167.49586,2.16,0.52528745
1990-10-26,53.0,11.459499,7.1595,9.357416,9.187717,4.7467823,6.9336796,0,0,1.9000001,1.9000001,0.0,6.0,14.458382,26.64,101.603714,5.61,0.943762
1990-10-27,63.0,13.7595,8.2595,10.326167,10.032932,5.059661,7.0603623,0,0,9.599999,9.599999,0.0,9.0,31.311722,56.88,146.54666,4.39,1.0937887
1990-10-28,61.0,9.209499,6.4095,7.580333,6.1201477,3.824088,5.0033813,0,0,7.2000003,7.2000003,0.0,9.0,18.359999,37.079998,154.13368,3.77,0.49090707
1990-10-29,63.0,9.5595,5.4095,7.04075,6.6606903,2.0595155,3.663554,0,0,16.9,16.9,0.0,12.0,22.66857,45.36,114.26536,2.7,0.5338846
1990-10-30,53.0,10.0595,4.9595,7.5594997,8.33148,2.7178302,5.615645,0,0,3.4,3.4,0.0,11.0,8.311245,24.119999,108.32117,6.47,0.7596746
1990-10-31,3.0,8.8095,2.4595,5.853249,6.2176943,0.18953276,3.67011,0,0,0.0,0.0,0.0,0.0,8.647496,21.96,283.11343,8.02,0.87804765
1990-11-01,51.0,7.5595,2.7095,5.3365836,5.5238457,0.14536238,3.285114,0,0,0.1,0.1,0.0,1.0,5.4477882,15.119999,314.44376,6.77,0.73997235
1990-11-02,51.0,6.9095,2.4595,5.2949166,4.352745,-0.14853525,2.5685909,0,0,0.1,0.1,0.0,1.0,8.049845,16.56,72.9491,5.12,0.70055896
1990-11-03,61.0,8.1095,3.8595,6.192833,6.6455374,0.6199527,3.8443978,0,0,9.100001,9.100001,0.0,24.0,11.304229,32.760002,69.33183,1.55,0.34171814
1990-11-04,61.0,8.8595,5.2595,7.4449177,6.540905,3.1678052,5.4353714,0,0,7.9000006,7.9000006,0.0,11.0,12.313893,30.239998,204.2028,4.55,0.5039242
1990-11-05,51.0,9.3095,4.2095,6.2240825,7.005211,2.097704,4.082267,0,0,0.1,0.1,0.0,1.0,11.119281,19.8,310.85968,7.23,0.82942015
1990-11-06,55.0,6.1095,1.6595,4.322,3.7356968,-1.1542244,1.3778821,0,0,3.1999998,3.1999998,0.0,5.0,12.620554,25.199999,80.48587,5.83,0.707415
1990-11-07,61.0,7.1095,3.6095,5.2324166,5.1142473,0.15066719,2.4812107,0,0,9.799999,9.799999,0.0,17.0,15.484185,27.359999,152.38246,2.8,0.37373555
1990-11-08,63.0,7.1595,3.7095,5.663667,4.6598434,0.4341197,2.6726046,0,0,10.599999,10.599999,0.0,9.0,15.496736,26.64,189.8252,3.61,0.5214976
1990-11-09,63.0,9.909499,6.0095,8.647,7.6402845,3.0121613,6.1071515,0,0,58.100002,58.100002,0.0,24.0,23.000591,42.839996,193.43456,0.37,0.1698024
1990-11-10,63.0,11.1095,7.8595004,9.813666,7.752016,6.159297,6.9052963,0,0,73.1,73.1,0.0,24.0,31.355152,63.0,162.86479,0.91,0.20160484
